OrderID,OrderDate,SellerID,SellerName,SellerTier,Region,Category,Units,UnitPrice,GMV,TakeRate,MarketplaceRevenue,RefundFlag,RefundAmount,PaymentFee,SupportCost,FulfillmentCost,PromoCost,ContributionMargin
501521,2025-10-13,1042,Seller 1042,Silver,East,Pet Supplies,2,1432.2,3400.8,0.1202,408.78,0,0.0,62.91,15.3,28.91,35.71,265.94
501522,2025-10-03,1005,Seller 1005,Platinum,East,Electronics,3,1578.6,9901.8,0.1289,1276.34,0,0.0,183.18,44.56,84.17,103.97,860.47
501523,2025-10-26,1054,Seller 1054,Silver,South,Home & Kitchen,4,832.1999999999999,3952.2,0.1408,556.47,0,0.0,73.12,17.78,33.59,41.5,390.48
501524,2025-10-08,1015,Seller 1015,Gold,West,Electronics,1,8709.0,13510.2,0.128,1729.31,0,0.0,249.94,60.8,114.84,141.86,1161.88
501525,2025-10-15,1004,Seller 1004,Platinum,East,Beauty,3,922.1999999999999,5785.8,0.1506,871.34,0,0.0,107.04,26.04,49.18,60.75,628.34
501526,2025-09-30,1049,Seller 1049,Silver,West,Pet Supplies,2,1537.2,3648.6,0.1204,439.29,0,0.0,67.5,16.42,31.01,38.31,286.05
501527,2025-10-18,1015,Seller 1015,Gold,West,Apparel,4,897.0,5565.6,0.1209,672.88,0,0.0,102.96,25.05,47.31,58.44,439.13
501528,2025-10-17,1001,Seller 1001,Platinum,East,Electronics,1,8986.2,18789.0,0.1161,2181.4,0,0.0,347.6,84.55,159.71,197.28,1392.26
501529,2025-10-02,1013,Seller 1013,Gold,West,Electronics,2,2989.7999999999997,9275.4,0.1177,1091.71,0,0.0,171.59,41.74,78.84,97.39,702.15
501530,2025-10-06,1029,Seller 1029,Gold,West,Home & Kitchen,2,1834.8,5692.8,0.1298,738.93,0,0.0,105.32,25.62,48.39,59.77,499.83
501531,2025-10-26,1024,Seller 1024,Gold,West,Pet Supplies,2,1932.6000000000001,5997.0,0.1311,786.21,0,0.0,110.94,26.99,50.97,62.97,534.33
501532,2025-10-21,1035,Seller 1035,Silver,East,Home & Kitchen,2,2796.6,6639.6,0.1265,839.91,0,0.0,122.83,29.88,56.44,69.72,561.05
501533,2025-10-05,1050,Seller 1050,Silver,East,Electronics,3,1033.1999999999998,3679.8,0.1133,416.92,0,0.0,68.08,16.56,31.28,38.64,262.37
501534,2025-10-16,1021,Seller 1021,Gold,Central,Pet Supplies,3,1060.8,4938.0,0.1406,694.28,0,0.0,91.35,22.22,41.97,51.85,486.89
501535,2025-10-22,1052,Seller 1052,Silver,Central,Pet Supplies,2,1899.6,4509.6,0.1331,600.23,0,0.0,83.43,20.29,38.33,47.35,410.82
501536,2025-10-12,1066,Seller 1066,Bronze,South,Beauty,3,877.1999999999999,2200.8,0.1412,310.75,0,0.0,40.71,9.9,18.71,23.11,218.32
501537,2025-10-15,1013,Seller 1013,Gold,West,Electronics,2,5054.4,15681.0,0.1145,1795.47,0,0.0,290.1,70.56,133.29,164.65,1136.87
501538,2025-10-09,1017,Seller 1017,Gold,East,Electronics,4,1971.0,12228.6,0.1159,1417.29,0,0.0,226.23,55.03,103.94,128.4,903.69
501539,2025-10-24,1040,Seller 1040,Silver,West,Pet Supplies,1,2925.6,3472.8,0.1432,497.3,0,0.0,64.25,15.63,29.52,36.46,351.45
501540,2025-10-17,1066,Seller 1066,Bronze,South,Home & Kitchen,2,2224.7999999999997,3721.2,0.1234,459.2,0,0.0,68.84,16.75,31.63,39.07,302.91
501541,2025-10-14,1020,Seller 1020,Gold,West,Home & Kitchen,2,2436.6,7560.0,0.1358,1026.65,0,0.0,139.86,34.02,64.26,79.38,709.13
501542,2025-10-22,1022,Seller 1022,Gold,East,Sports,3,1649.3999999999999,7675.2,0.1312,1006.99,0,0.0,141.99,34.54,65.24,80.59,684.63
501543,2025-10-10,1020,Seller 1020,Gold,West,Home & Kitchen,3,1525.2,7096.8,0.1279,907.68,0,0.0,131.29,31.94,60.32,74.52,609.62
501544,2025-10-07,1038,Seller 1038,Silver,South,Sports,1,4507.799999999999,5351.4,0.1274,681.77,0,0.0,99.0,24.08,45.49,56.19,457.01
501545,2025-09-30,1001,Seller 1001,Platinum,East,Electronics,2,3351.6,14014.8,0.118,1653.75,0,0.0,259.27,63.07,119.13,147.16,1065.12
501546,2025-10-05,1008,Seller 1008,Platinum,West,Home & Kitchen,3,2214.6,13892.4,0.1414,1964.39,0,0.0,257.01,62.52,118.09,145.87,1380.9
501547,2025-10-06,1051,Seller 1051,Silver,East,Pet Supplies,1,3282.6,3897.0,0.126,491.02,0,0.0,72.09,17.54,33.12,40.92,327.35
501548,2025-10-06,1018,Seller 1018,Gold,West,Electronics,2,3436.2000000000003,10661.4,0.1291,1376.39,0,0.0,197.24,47.98,90.62,111.94,928.61
501549,2025-10-19,1042,Seller 1042,Silver,East,Pet Supplies,3,1185.0,4219.2,0.1225,516.85,0,0.0,78.06,18.99,35.86,44.3,339.65
501550,2025-10-27,1057,Seller 1057,Bronze,South,Electronics,3,3710.4,9309.6,0.1239,1153.46,0,0.0,172.23,41.89,79.13,97.75,762.46
501551,2025-10-26,1044,Seller 1044,Silver,East,Electronics,1,9693.0,11506.2,0.1157,1331.27,0,0.0,212.86,51.78,97.8,120.82,848.01
501552,2025-10-05,1063,Seller 1063,Bronze,West,Home & Kitchen,2,2436.0,4074.0,0.1406,572.8,0,0.0,75.37,18.33,34.63,42.78,401.7
501553,2025-10-06,1064,Seller 1064,Bronze,Central,Apparel,1,4047.0,3384.6,0.1288,435.94,0,0.0,62.62,15.23,28.77,35.54,293.78
501554,2025-10-13,1033,Seller 1033,Silver,South,Beauty,1,2915.4,3460.8,0.139,481.05,1,3014.4,64.02,15.57,29.42,36.34,275.41
501555,2025-10-13,1032,Seller 1032,Silver,West,Pet Supplies,2,1822.2,4325.4,0.1264,546.73,0,0.0,80.02,19.46,36.77,45.42,365.06
501556,2025-10-01,1072,Seller 1072,Bronze,South,Home & Kitchen,1,4704.599999999999,3934.8,0.1439,566.22,0,0.0,72.79,17.71,33.45,41.32,400.96
501557,2025-10-19,1076,Seller 1076,Bronze,Central,Pet Supplies,3,946.8,2376.0,0.1228,291.77,0,0.0,43.96,10.69,20.2,24.95,191.98
501558,2025-10-16,1078,Seller 1078,Bronze,East,Home & Kitchen,1,5322.599999999999,4451.4,0.1313,584.47,0,0.0,82.35,20.03,37.84,46.74,397.51
501559,2025-10-04,1067,Seller 1067,Bronze,South,Beauty,1,2866.8,2397.6,0.1509,361.8,0,0.0,44.36,10.79,20.38,25.17,261.1
501560,2025-10-26,1073,Seller 1073,Bronze,Central,Electronics,2,3895.2000000000003,6516.0,0.12,781.92,1,4922.4,120.55,29.32,55.39,68.42,409.8
501561,2025-10-08,1033,Seller 1033,Silver,South,Beauty,2,1140.6000000000001,2707.2,0.1562,422.86,0,0.0,50.08,12.18,23.01,28.43,309.16
501562,2025-10-18,1059,Seller 1059,Bronze,Central,Sports,1,4092.5999999999995,3422.4,0.1199,410.35,0,0.0,63.31,15.4,29.09,35.94,266.6
501563,2025-10-15,1042,Seller 1042,Silver,East,Beauty,2,1192.8,2831.4,0.145,410.55,0,0.0,52.38,12.74,24.07,29.73,291.63
501564,2025-10-18,1030,Seller 1030,Gold,South,Pet Supplies,1,3639.6,5646.0,0.1222,689.94,0,0.0,104.45,25.41,47.99,59.28,452.81
501565,2025-10-22,1024,Seller 1024,Gold,West,Home & Kitchen,2,3074.4,9538.8,0.1314,1253.4,0,0.0,176.47,42.92,81.08,100.16,852.77
501566,2025-10-07,1021,Seller 1021,Gold,Central,Beauty,3,893.4000000000001,4159.2,0.1405,584.37,0,0.0,76.95,18.72,35.35,43.67,409.68
501567,2025-10-26,1072,Seller 1072,Bronze,South,Home & Kitchen,1,5283.0,4418.4,0.1278,564.67,0,0.0,81.74,19.88,37.56,46.39,379.1
501568,2025-10-21,1052,Seller 1052,Silver,Central,Home & Kitchen,2,1985.4,4713.6,0.1325,624.55,0,0.0,87.2,21.21,40.07,49.49,426.58
501569,2025-10-02,1038,Seller 1038,Silver,South,Sports,3,1461.0,5203.2,0.1214,631.67,0,0.0,96.26,23.41,44.23,54.63,413.13
501570,2025-10-23,1036,Seller 1036,Silver,Central,Pet Supplies,2,1939.8,4605.0,0.1253,577.01,0,0.0,85.19,20.72,39.14,48.35,383.6
501571,2025-10-15,1028,Seller 1028,Gold,Central,Sports,1,5462.400000000001,8473.8,0.1366,1157.52,0,0.0,156.77,38.13,72.03,88.97,801.62
501572,2025-10-10,1071,Seller 1071,Bronze,Central,Home & Kitchen,1,5319.599999999999,4449.0,0.1369,609.07,0,0.0,82.31,20.02,37.82,46.71,422.21
501573,2025-10-27,1034,Seller 1034,Silver,Central,Sports,4,1065.6000000000001,5058.6,0.1223,618.67,0,0.0,93.58,22.76,43.0,53.12,406.21
501574,2025-10-05,1031,Seller 1031,Silver,West,Home & Kitchen,1,5695.2,6760.8,0.1262,853.21,0,0.0,125.07,30.42,57.47,70.99,569.26
501575,2025-10-01,1069,Seller 1069,Bronze,East,Electronics,4,3061.8,10243.2,0.1367,1400.25,0,0.0,189.5,46.09,87.07,107.55,970.03
501576,2025-10-06,1078,Seller 1078,Bronze,East,Home & Kitchen,1,5419.2,4532.4,0.1464,663.54,0,0.0,83.85,20.4,38.53,47.59,473.18
501577,2025-10-15,1074,Seller 1074,Bronze,East,Apparel,1,3595.2000000000003,3007.2,0.1185,356.35,0,0.0,55.63,13.53,25.56,31.58,230.05
501578,2025-09-30,1058,Seller 1058,Bronze,East,Beauty,3,949.2,2381.4,0.1538,366.26,0,0.0,44.06,10.72,20.24,25.0,266.24
501579,2025-10-02,1036,Seller 1036,Silver,Central,Pet Supplies,3,909.0,3238.2,0.1371,443.96,0,0.0,59.91,14.57,27.52,34.0,307.95
501580,2025-10-26,1051,Seller 1051,Silver,East,Sports,1,4694.4,5572.8,0.1322,736.72,0,0.0,103.1,25.08,47.37,58.51,502.67
501581,2025-09-29,1066,Seller 1066,Bronze,South,Home & Kitchen,2,1363.8,2280.6,0.1371,312.67,0,0.0,42.19,10.26,19.39,23.95,216.89
501582,2025-10-04,1046,Seller 1046,Silver,Central,Sports,2,2141.3999999999996,5084.4,0.1175,597.42,0,0.0,94.06,22.88,43.22,53.39,383.87
501583,2025-10-01,1032,Seller 1032,Silver,West,Home & Kitchen,2,2377.2,5644.2,0.1453,820.1,0,0.0,104.42,25.4,47.98,59.26,583.05
501584,2025-10-08,1052,Seller 1052,Silver,Central,Pet Supplies,3,962.4,3426.6,0.1298,444.77,0,0.0,63.39,15.42,29.13,35.98,300.86
501585,2025-10-10,1024,Seller 1024,Gold,West,Pet Supplies,1,3429.0,5319.0,0.1411,750.51,0,0.0,98.4,23.94,45.21,55.85,527.11
501586,2025-10-28,1026,Seller 1026,Gold,East,Home & Kitchen,3,1590.0,7176.6,0.1372,984.63,0,0.0,132.77,32.29,61.0,75.35,683.21
501587,2025-10-28,1078,Seller 1078,Bronze,East,Home & Kitchen,1,4710.6,3821.4,0.1313,501.75,0,0.0,70.7,17.2,32.48,40.12,341.25
501588,2025-11-02,1001,Seller 1001,Platinum,East,Electronics,2,5521.8,22397.4,0.1326,2969.9,0,0.0,414.35,100.79,190.38,235.17,2029.2
501589,2025-11-01,1025,Seller 1025,Gold,Central,Pet Supplies,1,3123.6000000000004,4700.4,0.1494,702.24,0,0.0,86.96,21.15,39.95,49.35,504.82
501590,2025-11-23,1077,Seller 1077,Bronze,South,Home & Kitchen,3,2020.2,4917.0,0.1493,734.11,0,0.0,90.96,22.13,41.79,51.63,527.59
501591,2025-11-06,1057,Seller 1057,Bronze,South,Electronics,3,3108.6000000000004,7565.4,0.142,1074.29,0,0.0,139.96,34.04,64.31,79.44,756.54
501592,2025-11-01,1038,Seller 1038,Silver,South,Sports,2,1835.4,4226.4,0.126,532.53,0,0.0,78.19,19.02,35.92,44.38,355.02
501593,2025-11-14,1079,Seller 1079,Bronze,South,Apparel,3,1112.3999999999999,2706.6,0.1233,333.72,0,0.0,50.07,12.18,23.01,28.42,220.05
501594,2025-11-08,1009,Seller 1009,Platinum,Central,Pet Supplies,2,1698.0,6887.4,0.1456,1002.81,0,0.0,127.42,30.99,58.54,72.32,713.53
501595,2025-11-13,1008,Seller 1008,Platinum,West,Apparel,3,655.2,3985.8,0.131,522.14,0,0.0,73.74,17.94,33.88,41.85,354.74
501596,2025-11-14,1012,Seller 1012,Platinum,East,Beauty,2,1553.4,6301.8,0.1528,962.92,0,0.0,116.58,28.36,53.57,66.17,698.24
501597,2025-11-09,1026,Seller 1026,Gold,East,Home & Kitchen,3,2142.6,9672.6,0.136,1315.47,0,0.0,178.94,43.53,82.22,101.56,909.22
501598,2025-11-22,1011,Seller 1011,Platinum,West,Electronics,1,8733.6,17713.2,0.1306,2313.34,0,0.0,327.69,79.71,150.56,185.99,1569.39
501599,2025-11-20,1037,Seller 1037,Silver,East,Pet Supplies,4,939.6,4329.0,0.1305,564.93,0,0.0,80.09,19.48,36.8,45.45,383.12
501600,2025-11-03,1074,Seller 1074,Bronze,East,Electronics,1,7816.200000000001,6341.4,0.1318,835.8,0,0.0,117.32,28.54,53.9,66.58,569.46
501601,2025-11-13,1046,Seller 1046,Silver,Central,Electronics,3,1954.8,6752.4,0.1294,873.76,0,0.0,124.92,30.39,57.4,70.9,590.16
501602,2025-11-07,1048,Seller 1048,Silver,East,Electronics,3,3034.2,10480.8,0.13,1362.5,0,0.0,193.89,47.16,89.09,110.05,922.31
501603,2025-11-25,1010,Seller 1010,Platinum,West,Home & Kitchen,1,4935.0,10009.2,0.1437,1438.32,0,0.0,185.17,45.04,85.08,105.1,1017.94
501604,2025-11-09,1015,Seller 1015,Gold,West,Electronics,3,2322.6,10484.4,0.141,1478.3,0,0.0,193.96,47.18,89.12,110.09,1037.96
501605,2025-11-25,1030,Seller 1030,Gold,South,Pet Supplies,2,1495.8,4501.2,0.1294,582.46,0,0.0,83.27,20.26,38.26,47.26,393.4
501606,2025-11-26,1055,Seller 1055,Bronze,Central,Pet Supplies,2,1038.6,1685.4,0.1334,224.83,0,0.0,31.18,7.58,14.33,17.7,154.05
501607,2025-11-21,1035,Seller 1035,Silver,East,Electronics,4,2258.4,10401.0,0.1281,1332.37,0,0.0,192.42,46.8,88.41,109.21,895.53
501608,2025-11-19,1063,Seller 1063,Bronze,West,Pet Supplies,3,1065.0,2592.0,0.127,329.18,0,0.0,47.95,11.66,22.03,27.22,220.32
501609,2025-11-02,1029,Seller 1029,Gold,West,Home & Kitchen,2,2612.4,7862.4,0.148,1163.64,0,0.0,145.45,35.38,66.83,82.56,833.41
501610,2025-10-31,1033,Seller 1033,Silver,South,Pet Supplies,3,933.6,3225.6,0.1389,448.04,0,0.0,59.67,14.52,27.42,33.87,312.56
501611,2025-11-13,1016,Seller 1016,Gold,West,Sports,3,1358.4,6133.2,0.1241,761.13,0,0.0,113.46,27.6,52.13,64.4,503.54
501612,2025-11-22,1005,Seller 1005,Platinum,East,Electronics,3,3217.8,19580.4,0.139,2721.68,0,0.0,362.24,88.11,166.43,205.59,1899.3
501613,2025-11-26,1009,Seller 1009,Platinum,Central,Pet Supplies,1,2942.4,5967.6,0.1294,772.21,0,0.0,110.4,26.85,50.72,62.66,521.57
501614,2025-11-24,1065,Seller 1065,Bronze,South,Home & Kitchen,2,1831.8000000000002,2972.4,0.1301,386.71,0,0.0,54.99,13.38,25.27,31.21,261.87
501615,2025-11-13,1033,Seller 1033,Silver,South,Beauty,1,2747.4,3163.8,0.1404,444.2,0,0.0,58.53,14.24,26.89,33.22,311.32
501616,2025-11-23,1009,Seller 1009,Platinum,Central,Pet Supplies,2,1398.0,5671.2,0.1433,812.68,0,0.0,104.92,25.52,48.21,59.55,574.49
501617,2025-10-30,1032,Seller 1032,Silver,West,Pet Supplies,2,1704.0,3924.0,0.1391,545.83,0,0.0,72.59,17.66,33.35,41.2,381.02
501618,2025-11-25,1053,Seller 1053,Silver,Central,Beauty,4,697.1999999999999,3210.0,0.1564,502.04,0,0.0,59.38,14.44,27.29,33.71,367.22
501619,2025-11-24,1014,Seller 1014,Gold,East,Apparel,2,1921.2000000000003,5781.0,0.1154,667.13,0,0.0,106.95,26.01,49.14,60.7,424.33
501620,2025-11-17,1029,Seller 1029,Gold,West,Electronics,2,4243.8,12771.6,0.1346,1719.06,0,0.0,236.27,57.47,108.56,134.1,1182.65
501621,2025-11-08,1050,Seller 1050,Silver,East,Electronics,1,8193.0,9434.4,0.137,1292.51,0,0.0,174.54,42.45,80.19,99.06,896.27
501622,2025-11-20,1059,Seller 1059,Bronze,Central,Sports,3,1281.0,3118.2,0.1431,446.21,0,0.0,57.69,14.03,26.5,32.74,315.25
501623,2025-11-01,1023,Seller 1023,Gold,Central,Apparel,4,956.4,5757.6,0.1228,707.03,0,0.0,106.52,25.91,48.94,60.45,465.21
501624,2025-11-08,1006,Seller 1006,Platinum,East,Sports,2,1838.4,7456.8,0.1274,950.0,0,0.0,137.95,33.56,63.38,78.3,636.81
501625,2025-11-07,1027,Seller 1027,Gold,West,Apparel,3,1051.8000000000002,4749.6,0.1249,593.23,0,0.0,87.87,21.37,40.37,49.87,393.74
501626,2025-11-24,1042,Seller 1042,Silver,East,Pet Supplies,3,1267.8,4378.8,0.1319,577.56,0,0.0,81.01,19.7,37.22,45.98,393.65
501627,2025-11-09,1080,Seller 1080,Bronze,South,Beauty,1,2736.0,2219.4,0.158,350.67,0,0.0,41.06,9.99,18.86,23.3,257.45
501628,2025-11-10,1019,Seller 1019,Gold,East,Apparel,1,3750.6,5643.6,0.1357,765.84,0,0.0,104.41,25.4,47.97,59.26,528.81
501629,2025-11-11,1007,Seller 1007,Platinum,South,Home & Kitchen,1,5624.4,11407.2,0.1448,1651.76,0,0.0,211.03,51.33,96.96,119.78,1172.66
501630,2025-11-01,1004,Seller 1004,Platinum,East,Sports,1,4915.2,9969.0,0.1286,1282.01,0,0.0,184.43,44.86,84.74,104.67,863.32
501631,2025-11-21,1052,Seller 1052,Silver,Central,Pet Supplies,2,1424.3999999999999,3280.8,0.1336,438.31,0,0.0,60.69,14.76,27.89,34.45,300.52
501632,2025-11-22,1063,Seller 1063,Bronze,West,Pet Supplies,3,899.4,2189.4,0.1436,314.4,0,0.0,40.5,9.85,18.61,22.99,222.44
501633,2025-11-25,1009,Seller 1009,Platinum,Central,Pet Supplies,4,807.0,6547.2,0.1273,833.46,0,0.0,121.12,29.46,55.65,68.75,558.48
501634,2025-11-15,1046,Seller 1046,Silver,Central,Sports,2,2484.6,5722.2,0.1422,813.7,0,0.0,105.86,25.75,48.64,60.08,573.36
501635,2025-11-01,1058,Seller 1058,Bronze,East,Beauty,2,1152.6000000000001,1870.2,0.1414,264.45,0,0.0,34.6,8.42,15.9,19.64,185.9
501636,2025-11-05,1021,Seller 1021,Gold,Central,Pet Supplies,1,3050.4,4590.0,0.1298,595.78,0,0.0,84.91,20.65,39.02,48.2,403.0
501637,2025-11-12,1032,Seller 1032,Silver,West,Pet Supplies,4,596.4,2745.6,0.1283,352.26,0,0.0,50.79,12.36,23.34,28.83,236.95
501638,2025-11-15,1049,Seller 1049,Silver,West,Home & Kitchen,2,1940.4,4468.2,0.1527,682.29,0,0.0,82.66,20.11,37.98,46.92,494.63
501639,2025-10-30,1024,Seller 1024,Gold,West,Pet Supplies,3,1076.4,4858.2,0.1421,690.35,0,0.0,89.88,21.86,41.29,51.01,486.31
501640,2025-11-22,1048,Seller 1048,Silver,East,Electronics,3,3340.8,11541.0,0.1284,1481.86,0,0.0,213.51,51.93,98.1,121.18,997.14
501641,2025-11-12,1026,Seller 1026,Gold,East,Beauty,2,1681.8000000000002,5060.4,0.1579,799.04,0,0.0,93.62,22.77,43.01,53.13,586.5
501642,2025-11-13,1003,Seller 1003,Platinum,East,Pet Supplies,1,2704.7999999999997,5485.2,0.1348,739.4,0,0.0,101.48,24.68,46.62,57.59,509.03
501643,2025-11-10,1004,Seller 1004,Platinum,East,Sports,2,2213.4,8978.4,0.1277,1146.54,0,0.0,166.1,40.4,76.32,94.27,769.45
501644,2025-11-01,1044,Seller 1044,Silver,East,Pet Supplies,2,1138.1999999999998,2622.0,0.137,359.21,0,0.0,48.51,11.8,22.29,27.53,249.09
501645,2025-11-19,1080,Seller 1080,Bronze,South,Beauty,1,2560.2000000000003,2076.6,0.1438,298.62,0,0.0,38.42,9.34,17.65,21.8,211.4
501646,2025-11-07,1035,Seller 1035,Silver,East,Electronics,1,9777.6,11258.4,0.1395,1570.55,0,0.0,208.28,50.66,95.7,118.21,1097.69
501647,2025-11-18,1017,Seller 1017,Gold,East,Pet Supplies,2,1723.1999999999998,5185.2,0.1328,688.59,0,0.0,95.93,23.33,44.07,54.44,470.82
501648,2025-11-04,1011,Seller 1011,Platinum,West,Beauty,3,536.4,3264.6,0.1396,455.74,0,0.0,60.4,14.69,27.75,34.28,318.62
501649,2025-11-20,1010,Seller 1010,Platinum,West,Home & Kitchen,3,1843.8,11217.0,0.1347,1510.93,0,0.0,207.51,50.48,95.34,117.78,1039.82
501650,2025-11-11,1002,Seller 1002,Platinum,Central,Home & Kitchen,1,5644.2,11447.4,0.1307,1496.18,0,0.0,211.78,51.51,97.3,120.2,1015.38
501651,2025-11-02,1043,Seller 1043,Silver,West,Electronics,2,4196.4,9663.6,0.1223,1181.86,0,0.0,178.78,43.49,82.14,101.47,775.99
501652,2025-11-09,1012,Seller 1012,Platinum,East,Beauty,3,1002.6,6099.0,0.1555,948.39,0,0.0,112.83,27.45,51.84,64.04,692.24
501653,2025-11-12,1042,Seller 1042,Silver,East,Pet Supplies,3,1470.6000000000001,5080.8,0.143,726.55,0,0.0,93.99,22.86,43.19,53.35,513.16
501654,2025-11-05,1037,Seller 1037,Silver,East,Apparel,1,3507.0,4038.6,0.1246,503.21,1,3991.8,74.71,18.17,34.33,42.41,253.75
501655,2025-11-07,1019,Seller 1019,Gold,East,Sports,3,1423.1999999999998,6426.0,0.1389,892.57,0,0.0,118.88,28.92,54.62,67.47,622.68
501656,2025-11-10,1030,Seller 1030,Gold,South,Pet Supplies,1,2868.6000000000004,4317.0,0.1404,606.11,0,0.0,79.86,19.43,36.69,45.33,424.79
501657,2025-11-02,1033,Seller 1033,Silver,South,Pet Supplies,2,1589.3999999999999,3660.6,0.1474,539.57,0,0.0,67.72,16.47,31.12,38.44,385.83
501658,2025-11-18,1009,Seller 1009,Platinum,Central,Pet Supplies,1,3140.4,6369.6,0.1274,811.49,0,0.0,117.84,28.66,54.14,66.88,543.96
501659,2025-11-18,1058,Seller 1058,Bronze,East,Beauty,2,1229.3999999999999,1994.4,0.1531,305.34,0,0.0,36.9,8.97,16.95,20.94,221.58
501660,2025-11-12,1078,Seller 1078,Bronze,East,Home & Kitchen,3,1763.4,4291.8,0.1492,640.34,0,0.0,79.4,19.31,36.48,45.06,460.08
501661,2025-10-29,1048,Seller 1048,Silver,East,Electronics,2,3748.2,8632.8,0.143,1234.49,0,0.0,159.71,38.85,73.38,90.64,871.91
501662,2025-11-24,1046,Seller 1046,Silver,Central,Sports,3,1299.0,4486.8,0.1411,633.09,0,0.0,83.01,20.19,38.14,47.11,444.64
501663,2025-11-07,1060,Seller 1060,Bronze,East,Pet Supplies,3,1363.8,3319.8,0.1361,451.82,0,0.0,61.42,14.94,28.22,34.86,312.39
501664,2025-11-01,1049,Seller 1049,Silver,West,Pet Supplies,3,1232.3999999999999,4256.4,0.1364,580.57,0,0.0,78.74,19.15,36.18,44.69,401.8
501665,2025-11-06,1076,Seller 1076,Bronze,Central,Home & Kitchen,3,1860.0,4527.0,0.1326,600.28,1,3289.2,83.75,20.37,38.48,47.53,344.36
501666,2025-11-12,1071,Seller 1071,Bronze,Central,Sports,3,1983.6000000000001,4827.0,0.134,646.82,0,0.0,89.3,21.72,41.03,50.68,444.08
501667,2025-11-13,1008,Seller 1008,Platinum,West,Electronics,4,3238.2,26271.6,0.1359,3570.31,0,0.0,486.02,118.22,223.31,275.85,2466.9
501668,2025-11-16,1064,Seller 1064,Bronze,Central,Apparel,1,3886.2,3152.4,0.1292,407.29,0,0.0,58.32,14.19,26.8,33.1,274.89
501669,2025-11-01,1055,Seller 1055,Bronze,Central,Pet Supplies,1,2941.2000000000003,2386.2,0.1342,320.23,0,0.0,44.14,10.74,20.28,25.06,220.01
501670,2025-11-19,1048,Seller 1048,Silver,East,Electronics,2,4371.6,10068.0,0.1279,1287.7,0,0.0,186.26,45.31,85.58,105.71,864.84
501671,2025-11-22,1030,Seller 1030,Gold,South,Beauty,1,2301.0,3462.0,0.1504,520.68,0,0.0,64.05,15.58,29.43,36.35,375.28
501672,2025-11-19,1043,Seller 1043,Silver,West,Sports,4,592.8000000000001,2729.4,0.1408,384.3,0,0.0,50.49,12.28,23.2,28.66,269.66
501673,2025-11-25,1076,Seller 1076,Bronze,Central,Home & Kitchen,2,2185.2000000000003,3546.0,0.1425,505.3,0,0.0,65.6,15.96,30.14,37.23,356.37
501674,2025-11-20,1013,Seller 1013,Gold,West,Electronics,3,3392.4,15313.8,0.1317,2016.83,0,0.0,283.31,68.91,130.17,160.79,1373.65
501675,2025-11-21,1035,Seller 1035,Silver,East,Electronics,2,4641.6,10689.6,0.1375,1469.82,0,0.0,197.76,48.1,90.86,112.24,1020.86
501676,2025-11-22,1008,Seller 1008,Platinum,West,Electronics,2,4403.4,17862.6,0.1275,2277.48,0,0.0,330.46,80.38,151.83,187.56,1527.25
501677,2025-11-26,1035,Seller 1035,Silver,East,Apparel,3,1241.4,4288.2,0.1269,544.17,0,0.0,79.33,19.3,36.45,45.03,364.07
501678,2025-11-04,1077,Seller 1077,Bronze,South,Home & Kitchen,2,2593.2,4207.8,0.1502,632.01,0,0.0,77.84,18.94,35.77,44.18,455.28
501679,2025-11-21,1049,Seller 1049,Silver,West,Home & Kitchen,2,2407.2,5543.4,0.1353,750.02,1,4674.0,102.55,24.95,47.12,58.21,423.72
501680,2025-11-16,1054,Seller 1054,Silver,South,Home & Kitchen,1,5108.4,5882.4,0.1325,779.42,0,0.0,108.82,26.47,50.0,61.77,532.36
501681,2025-11-15,1057,Seller 1057,Bronze,South,Electronics,3,2603.4,6336.0,0.1237,783.76,0,0.0,117.22,28.51,53.86,66.53,517.65
501682,2025-11-23,1017,Seller 1017,Gold,East,Electronics,2,4374.0,13164.6,0.1268,1669.27,0,0.0,243.55,59.24,111.9,138.23,1116.36
501683,2025-10-29,1049,Seller 1049,Silver,West,Home & Kitchen,1,4509.0,5191.8,0.1385,719.06,0,0.0,96.05,23.36,44.13,54.51,501.01
501684,2025-11-12,1037,Seller 1037,Silver,East,Apparel,2,1833.0,4221.0,0.1263,533.11,0,0.0,78.09,18.99,35.88,44.32,355.83
501685,2025-11-08,1009,Seller 1009,Platinum,Central,Home & Kitchen,3,2029.8,12352.2,0.1516,1872.59,0,0.0,228.52,55.58,104.99,129.7,1353.8
501686,2025-11-22,1044,Seller 1044,Silver,East,Pet Supplies,2,1638.6,3774.0,0.1356,511.75,0,0.0,69.82,16.98,32.08,39.63,353.25
501687,2025-11-24,1051,Seller 1051,Silver,East,Sports,2,2233.2,5142.6,0.127,653.11,0,0.0,95.14,23.14,43.71,54.0,437.12
501688,2025-11-12,1034,Seller 1034,Silver,Central,Sports,3,1712.3999999999999,5915.4,0.1226,725.23,0,0.0,109.43,26.62,50.28,62.11,476.78
501689,2025-11-09,1006,Seller 1006,Platinum,East,Sports,2,1388.4,5632.2,0.1449,816.11,0,0.0,104.2,25.34,47.87,59.14,579.55
501690,2025-10-29,1051,Seller 1051,Silver,East,Sports,2,1857.6000000000001,4277.4,0.1381,590.71,0,0.0,79.13,19.25,36.36,44.91,411.06
