TransactionID,Date,ProductLine,Channel,Region,Units,ListRevenue,DiscountPct,NetRevenue,MaterialCost,LaborCost,FreightCost,ManufacturingOverhead,COGS,GrossProfit,GrossMarginPct
101238,2025-10-12,Networking,Enterprise,West,12,7858.79,0.1092,7000.49,1967.57,467.67,236.57,268.39,2940.2,4060.28,0.58
101239,2025-10-11,Services,E-commerce,South,8,4628.63,0.0618,4342.58,663.56,159.51,79.51,139.64,1042.22,3300.36,0.76
101240,2025-10-12,Consumer Devices,Partner,South,9,3775.97,0.0972,3408.88,827.03,199.49,141.51,127.35,1295.37,2113.5,0.62
101241,2025-10-24,Consumer Devices,E-commerce,East,7,2970.64,0.0488,2825.78,649.11,195.32,98.87,130.5,1073.8,1751.98,0.62
101242,2025-10-01,Networking,Enterprise,Central,9,5963.8,0.1624,4995.07,1400.27,313.18,160.66,223.82,2097.93,2897.14,0.58
101243,2025-10-17,Services,Partner,South,7,3708.27,0.1354,3206.01,482.34,138.68,81.12,67.31,769.44,2436.57,0.76
101244,2025-10-19,Services,Enterprise,East,12,7217.79,0.0476,6874.46,1029.64,294.24,151.88,174.12,1649.87,5224.59,0.76
101245,2025-10-09,Networking,Enterprise,South,7,5207.78,0.1405,4476.05,1262.75,277.26,166.6,173.34,1879.94,2596.11,0.58
101246,2025-10-13,Consumer Devices,Direct,West,8,3115.01,0.0989,2807.06,645.76,178.89,76.24,165.8,1066.68,1740.38,0.62
101247,2025-10-20,Software Licenses,Direct,East,4,1317.69,0,1317.69,137.04,35.6,17.65,20.54,210.83,1106.86,0.84
101248,2025-10-15,Software Licenses,E-commerce,South,12,3496.21,0.1139,3097.84,317.15,85.13,37.21,56.17,495.66,2602.19,0.84
101249,2025-10-21,Accessories,Partner,West,2,187.25,0.0706,174.04,34.1,9.35,5.38,3.38,52.21,121.83,0.7
101250,2025-10-28,Networking,Partner,East,10,6709.42,0.0412,6433.32,1745.25,417.73,195.19,343.83,2701.99,3731.33,0.58
101251,2025-10-22,Consumer Devices,Enterprise,East,9,3527.39,0.0208,3454.03,845.18,224.92,106.96,135.47,1312.53,2141.5,0.62
101252,2025-10-22,Software Licenses,Direct,South,9,2770.14,0.0803,2547.57,274.52,68.49,35.85,28.76,407.61,2139.96,0.84
101253,2025-10-28,Enterprise Hardware,Enterprise,West,5,4259.38,0.1006,3830.79,1074.22,269.29,178.39,240.27,1762.16,2068.62,0.54
101254,2025-10-27,Accessories,Partner,Central,3,274.47,0.006,272.83,54.24,13.39,7.43,6.78,81.85,190.98,0.7
101255,2025-10-21,Accessories,Partner,East,5,444.39,0.156,375.08,73.22,20.51,11.93,6.87,112.52,262.55,0.7
101256,2025-10-25,Consumer Devices,Direct,West,9,3954.56,0.1002,3558.16,852.27,235.05,146.07,118.71,1352.1,2206.06,0.62
101257,2025-10-27,Consumer Devices,Partner,Central,8,3466.07,0.1724,2868.35,690.41,178.88,111.65,109.03,1089.97,1778.38,0.62
101258,2025-10-01,Services,Partner,South,10,5607.92,0.0444,5358.8,792.97,231.56,97.31,164.27,1286.11,4072.69,0.76
101259,2025-10-21,Enterprise Hardware,Enterprise,East,3,2399.72,0.1426,2057.54,605.96,175.36,77.31,87.84,946.47,1111.07,0.54
101260,2025-10-24,Accessories,Enterprise,Central,3,268.18,0.1134,237.75,48.01,12.78,7.26,3.27,71.33,166.43,0.7
101261,2025-10-04,Services,Direct,South,2,1166.14,0.0378,1122.06,176.05,45.94,25.62,21.69,269.29,852.77,0.76
101262,2025-10-21,Services,Partner,South,2,1189.69,0.0351,1147.94,175.78,43.69,23.57,32.46,275.51,872.44,0.76
101263,2025-10-07,Software Licenses,Partner,East,2,593.03,0.0021,591.77,58.0,16.54,7.11,13.03,94.68,497.09,0.84
101264,2025-10-26,Accessories,Direct,East,8,773.21,0.089,704.42,127.92,30.18,22.91,30.3,211.33,493.09,0.7
101265,2025-10-18,Consumer Devices,Enterprise,South,3,1260.71,0.047,1201.42,274.78,83.24,49.53,49.0,456.54,744.88,0.62
101266,2025-10-11,Software Licenses,Enterprise,West,1,309.78,0.0587,291.61,28.25,7.24,3.61,7.57,46.66,244.95,0.84
101267,2025-10-21,Enterprise Hardware,Enterprise,South,4,3584.72,0.0887,3266.85,1019.32,238.45,130.81,114.17,1502.75,1764.1,0.54
101268,2025-10-13,Services,Partner,Central,5,2938.41,0.0215,2875.29,448.36,121.37,54.24,66.09,690.07,2185.22,0.76
101269,2025-10-27,Consumer Devices,Partner,East,10,4368.31,0.0505,4147.62,965.59,295.4,132.62,182.48,1576.09,2571.52,0.62
101270,2025-10-07,Networking,E-commerce,West,7,4606.46,0,4606.46,1305.15,358.12,195.66,75.78,1934.71,2671.74,0.58
101271,2025-10-13,Services,Enterprise,Central,12,7197.72,0.0912,6541.42,1067.18,256.69,135.98,110.08,1569.94,4971.48,0.76
101272,2025-10-08,Networking,E-commerce,West,11,7650.85,0.0302,7420.11,2012.7,473.76,269.7,360.29,3116.45,4303.66,0.58
101273,2025-10-18,Software Licenses,Direct,South,2,668.66,0.0591,629.15,62.74,15.68,10.87,11.38,100.66,528.48,0.84
101274,2025-10-10,Software Licenses,E-commerce,South,6,1750.54,0.0716,1625.24,169.4,44.08,26.39,20.18,260.04,1365.2,0.84
101275,2025-10-16,Enterprise Hardware,Enterprise,South,2,1626.61,0.0695,1513.51,453.34,112.2,70.38,60.3,696.21,817.29,0.54
101276,2025-10-19,Networking,E-commerce,West,5,3205.28,0.1353,2771.55,712.71,213.56,86.78,151.0,1164.05,1607.5,0.58
101277,2025-10-21,Accessories,Direct,Central,10,892.77,0.0366,860.11,172.52,40.05,26.18,19.28,258.03,602.08,0.7
101278,2025-10-12,Accessories,Partner,Central,10,949.29,0.0294,921.35,170.6,49.99,22.55,33.26,276.41,644.95,0.7
101279,2025-10-17,Networking,Direct,South,8,5704.46,0.1462,4870.5,1262.63,377.69,189.08,216.21,2045.61,2824.89,0.58
101280,2025-10-13,Services,Partner,West,12,6653.45,0.0686,6196.72,985.0,221.17,144.27,136.77,1487.21,4709.51,0.76
101281,2025-10-17,Networking,Partner,South,12,8140.84,0.1166,7191.29,1838.74,456.93,280.36,444.32,3020.34,4170.95,0.58
101282,2025-10-20,Consumer Devices,E-commerce,Central,7,2972.99,0,2972.99,765.4,199.6,108.66,56.08,1129.74,1843.26,0.62
101283,2025-10-09,Consumer Devices,Enterprise,South,3,1343.41,0.0597,1263.21,299.91,88.31,34.21,57.58,480.02,783.19,0.62
101284,2025-10-22,Enterprise Hardware,Partner,Central,10,8773.0,0.0545,8295.04,2559.08,613.85,342.27,300.53,3815.72,4479.32,0.54
101285,2025-10-08,Accessories,Enterprise,East,8,763.03,0.0502,724.76,138.64,35.1,23.84,19.85,217.43,507.33,0.7
101286,2025-10-19,Software Licenses,E-commerce,Central,1,328.44,0.0676,306.25,31.51,8.44,5.33,3.72,49.0,257.25,0.84
101287,2025-10-08,Consumer Devices,Direct,East,10,4113.41,0.0549,3887.47,976.01,278.29,157.49,65.44,1477.24,2410.23,0.62
101288,2025-10-09,Consumer Devices,Partner,South,11,4924.02,0.1043,4410.24,1033.51,248.15,172.11,222.12,1675.89,2734.35,0.62
101289,2025-10-18,Accessories,Enterprise,South,10,993.35,0.153,841.38,155.66,44.41,25.75,26.6,252.41,588.96,0.7
101290,2025-10-17,Enterprise Hardware,E-commerce,East,3,2610.85,0.1063,2333.32,725.57,183.88,96.81,67.08,1073.33,1259.99,0.54
101291,2025-10-01,Networking,E-commerce,South,5,3569.47,0.0917,3241.98,901.92,191.52,121.85,146.34,1361.63,1880.35,0.58
101292,2025-10-25,Enterprise Hardware,E-commerce,East,9,7705.42,0.1816,6306.17,1771.12,474.09,229.58,426.05,2900.84,3405.33,0.54
101293,2025-10-10,Enterprise Hardware,Direct,West,3,2752.54,0.0617,2582.72,748.23,171.96,90.75,177.11,1188.05,1394.67,0.54
101294,2025-10-24,Accessories,E-commerce,South,1,97.9,0.0825,89.82,17.84,4.17,2.88,2.06,26.95,62.88,0.7
101295,2025-10-23,Services,Enterprise,West,2,1085.82,0.1615,910.48,142.58,30.77,18.26,26.91,218.52,691.97,0.76
101296,2025-10-04,Enterprise Hardware,Direct,West,9,7633.92,0.0901,6946.29,2137.8,579.08,332.85,145.57,3195.3,3751.0,0.54
101297,2025-10-22,Enterprise Hardware,Partner,South,5,4177.65,0.0682,3892.77,1102.04,331.14,175.82,181.67,1790.67,2102.09,0.54
101298,2025-10-07,Accessories,Enterprise,East,10,993.94,0.0464,947.82,178.98,39.87,22.04,43.46,284.35,663.48,0.7
101299,2025-10-14,Enterprise Hardware,E-commerce,South,1,915.21,0.0947,828.56,228.72,70.51,31.73,50.18,381.14,447.42,0.54
101300,2025-10-16,Consumer Devices,Direct,East,9,3549.54,0.1205,3121.92,734.64,200.15,87.19,164.35,1186.33,1935.59,0.62
101301,2025-10-10,Enterprise Hardware,Direct,East,7,5623.14,0.0045,5597.71,1615.81,423.35,274.17,261.61,2574.95,3022.76,0.54
101302,2025-10-05,Consumer Devices,Partner,Central,7,3163.98,0.0807,2908.6,740.98,186.53,99.32,78.44,1105.27,1803.33,0.62
101303,2025-10-07,Accessories,Direct,East,7,615.55,0.0955,556.74,102.04,23.91,15.3,25.78,167.02,389.72,0.7
101304,2025-10-20,Accessories,E-commerce,South,7,649.0,0.1615,544.17,103.11,24.43,17.74,17.97,163.25,380.92,0.7
101305,2025-10-14,Software Licenses,E-commerce,South,4,1312.54,0.0427,1256.44,124.56,33.14,14.69,28.65,201.03,1055.41,0.84
101306,2025-10-05,Enterprise Hardware,Partner,Central,10,8503.49,0.0916,7724.14,2162.63,601.32,366.16,423.0,3553.11,4171.04,0.54
101307,2025-10-23,Accessories,E-commerce,Central,1,95.65,0.1119,84.95,16.32,4.58,1.84,2.75,25.48,59.46,0.7
101308,2025-10-16,Accessories,E-commerce,South,7,626.45,0.0554,591.76,114.63,27.31,14.52,21.07,177.53,414.23,0.7
101309,2025-10-17,Accessories,Partner,South,8,805.05,0.0872,734.87,138.41,41.03,18.83,22.19,220.46,514.41,0.7
101310,2025-10-18,Accessories,Enterprise,East,10,963.73,0.0194,945.01,170.45,44.82,30.71,37.52,283.5,661.51,0.7
101311,2025-10-15,Software Licenses,Partner,East,11,3169.95,0.0344,3060.97,331.41,92.32,53.12,12.9,489.76,2571.22,0.84
101312,2025-10-04,Consumer Devices,E-commerce,West,6,2371.54,0.042,2271.91,546.78,150.53,79.82,86.2,863.33,1408.59,0.62
101313,2025-10-15,Software Licenses,Partner,West,10,3012.84,0.14,2591.05,260.36,76.88,39.96,37.37,414.57,2176.48,0.84
101314,2025-10-14,Enterprise Hardware,Enterprise,East,10,8194.93,0.0361,7899.24,2347.17,638.8,381.45,266.23,3633.65,4265.59,0.54
101315,2025-10-09,Software Licenses,Direct,Central,2,612.57,0.0932,555.46,56.05,14.45,8.84,9.54,88.87,466.59,0.84
101316,2025-10-20,Consumer Devices,Enterprise,Central,8,3561.63,0.0631,3336.74,767.6,227.89,107.81,164.67,1267.96,2068.78,0.62
101317,2025-10-15,Services,E-commerce,Central,5,2947.8,0.0801,2711.63,397.08,104.86,69.79,79.06,650.79,2060.84,0.76
101318,2025-10-02,Networking,Direct,South,7,4787.9,0.1086,4267.81,1211.22,254.19,143.37,183.7,1792.48,2475.33,0.58
101319,2025-10-25,Accessories,Partner,West,11,1120.98,0.1368,967.64,179.3,46.88,26.98,37.13,290.29,677.35,0.7
101320,2025-10-21,Software Licenses,Direct,East,1,306.95,0.0011,306.63,31.7,8.39,4.55,4.42,49.06,257.57,0.84
101321,2025-10-20,Consumer Devices,Direct,Central,1,451.3,0.088,411.6,106.29,25.23,14.39,10.5,156.41,255.19,0.62
101322,2025-10-12,Networking,Direct,Central,12,8321.37,0.0448,7948.4,2045.33,508.94,256.84,527.22,3338.33,4610.07,0.58
101323,2025-10-05,Enterprise Hardware,Direct,East,6,5323.02,0.1299,4631.49,1374.06,361.59,175.47,219.36,2130.48,2501.0,0.54
101324,2025-10-23,Enterprise Hardware,Enterprise,East,3,2347.66,0.1017,2109.0,623.05,165.92,94.34,86.83,970.14,1138.86,0.54
101325,2025-10-13,Consumer Devices,E-commerce,West,8,3182.71,0.0721,2953.22,715.09,210.8,92.25,104.08,1122.22,1831.0,0.62
101326,2025-10-02,Services,E-commerce,Central,5,2836.82,0.0953,2566.39,373.44,98.54,50.87,93.08,615.93,1950.46,0.76
101327,2025-10-18,Enterprise Hardware,E-commerce,South,6,5387.2,0.065,5036.84,1501.35,426.91,246.44,142.25,2316.95,2719.89,0.54
101328,2025-10-27,Accessories,Direct,East,12,1195.49,0.0345,1154.26,217.07,59.21,32.78,37.22,346.28,807.98,0.7
101329,2025-10-12,Consumer Devices,Direct,Central,9,3826.37,0.0504,3633.46,908.27,234.92,111.53,126.0,1380.72,2252.75,0.62
101330,2025-10-19,Services,Enterprise,South,7,4203.61,0,4203.61,632.9,160.59,84.71,130.67,1008.87,3194.75,0.76
101331,2025-10-23,Networking,Enterprise,Central,7,4763.4,0.0684,4437.46,1202.59,318.46,181.85,160.83,1863.73,2573.73,0.58
101332,2025-10-06,Accessories,Enterprise,West,10,913.26,0.0422,874.71,166.79,48.83,23.56,23.23,262.41,612.29,0.7
101333,2025-10-04,Accessories,Enterprise,Central,12,1094.28,0.1382,943.05,176.76,45.33,30.87,29.95,282.91,660.13,0.7
101334,2025-10-25,Networking,Partner,Central,11,7622.27,0.065,7126.62,1965.81,523.25,244.69,259.43,2993.18,4133.44,0.58
101335,2025-10-09,Consumer Devices,Enterprise,Central,3,1197.15,0.1034,1073.33,246.25,66.62,43.47,51.53,407.87,665.47,0.62
101336,2025-10-03,Networking,E-commerce,East,9,6693.67,0.1534,5667.11,1516.88,425.73,200.54,237.03,2380.19,3286.92,0.58
101337,2025-10-24,Consumer Devices,E-commerce,West,1,444.41,0,444.41,113.54,24.89,17.28,13.16,168.87,275.53,0.62
101338,2025-10-04,Networking,Enterprise,Central,7,4768.74,0,4768.74,1227.73,340.39,156.19,278.56,2002.87,2765.87,0.58
101339,2025-10-07,Services,E-commerce,Central,3,1663.71,0.0917,1511.21,225.34,54.14,32.5,50.7,362.69,1148.52,0.76
101340,2025-10-26,Accessories,Enterprise,South,5,503.12,0.0771,464.34,84.19,21.9,11.64,21.57,139.3,325.04,0.7
101341,2025-10-13,Services,Direct,East,3,1573.18,0.0343,1519.19,230.16,68.92,34.15,31.38,364.61,1154.58,0.76
101342,2025-10-07,Networking,Direct,South,7,4978.2,0.1151,4405.19,1183.91,311.97,200.1,154.19,1850.18,2555.01,0.58
101343,2025-10-26,Software Licenses,Direct,South,6,1872.15,0.0468,1784.59,191.62,48.62,28.86,16.43,285.53,1499.05,0.84
101344,2025-10-01,Enterprise Hardware,Partner,West,9,7645.36,0.1196,6731.3,2074.08,495.56,275.22,251.54,3096.4,3634.9,0.54
101345,2025-10-26,Enterprise Hardware,E-commerce,West,10,8589.86,0.0654,8027.94,2294.46,671.64,335.39,391.36,3692.85,4335.09,0.54
101346,2025-10-18,Accessories,Enterprise,East,5,467.96,0.048,445.49,85.1,23.32,9.57,15.66,133.65,311.84,0.7
101347,2025-10-22,Enterprise Hardware,E-commerce,South,1,880.61,0,880.61,254.24,75.33,40.75,34.76,405.08,475.53,0.54
101348,2025-10-25,Enterprise Hardware,Partner,East,11,8868.87,0.0844,8119.93,2272.58,625.18,273.78,563.63,3735.17,4384.76,0.54
101349,2025-10-01,Networking,E-commerce,South,12,8603.72,0.1056,7694.87,2019.62,536.21,342.13,333.89,3231.84,4463.02,0.58
101350,2025-10-28,Enterprise Hardware,E-commerce,Central,12,10318.25,0.0432,9872.82,2769.67,691.58,457.52,622.73,4541.5,5331.32,0.54
101351,2025-11-23,Consumer Devices,Enterprise,West,11,4840.4,0.1377,4174.0,1030.71,266.68,128.79,159.94,1586.12,2587.88,0.62
101352,2025-11-26,Software Licenses,Direct,South,2,594.16,0.1106,528.47,56.73,13.94,8.05,5.83,84.56,443.92,0.84
101353,2025-11-12,Software Licenses,Partner,East,2,591.16,0.1397,508.57,49.61,14.3,6.71,10.75,81.37,427.2,0.84
101354,2025-11-15,Services,Enterprise,Central,11,6228.69,0.0956,5632.92,866.43,245.81,100.38,139.28,1351.9,4281.02,0.76
101355,2025-11-28,Services,Enterprise,Central,12,6835.49,0.0959,6179.94,972.0,247.58,118.96,144.64,1483.19,4696.76,0.76
101356,2025-11-09,Services,Partner,Central,12,7092.81,0.0721,6581.69,1055.83,266.11,116.36,141.31,1579.61,5002.08,0.76
101357,2025-11-14,Enterprise Hardware,Enterprise,West,3,2444.19,0.0813,2245.4,621.47,153.12,75.09,183.21,1032.89,1212.52,0.54
101358,2025-11-16,Consumer Devices,Partner,West,1,403.44,0.0139,397.83,94.0,27.87,14.59,14.71,151.18,246.66,0.62
101359,2025-11-06,Networking,E-commerce,East,9,6532.0,0,6532.0,1683.15,505.0,202.5,352.78,2743.44,3788.56,0.58
101360,2025-11-09,Enterprise Hardware,E-commerce,Central,5,4363.84,0.1349,3775.25,1116.01,316.39,148.88,155.34,1736.62,2038.64,0.54
101361,2025-11-24,Services,Enterprise,West,8,4606.09,0.056,4348.03,661.88,197.16,83.48,101.0,1043.53,3304.5,0.76
101362,2025-11-02,Accessories,Direct,East,2,184.43,0.0678,171.92,34.66,8.61,5.57,2.74,51.58,120.34,0.7
101363,2025-11-24,Enterprise Hardware,Partner,Central,6,4817.75,0.0369,4639.92,1324.94,303.06,231.97,274.4,2134.37,2505.56,0.54
101364,2025-11-13,Software Licenses,Direct,West,1,288.93,0.0856,264.2,27.7,6.91,4.18,3.47,42.27,221.93,0.84
101365,2025-11-27,Enterprise Hardware,Partner,Central,6,4997.85,0.1102,4447.33,1298.75,324.97,145.83,276.22,2045.77,2401.56,0.54
101366,2025-11-07,Accessories,Direct,East,5,481.46,0.088,439.1,81.84,20.83,14.27,14.8,131.73,307.37,0.7
101367,2025-11-05,Networking,Partner,West,10,6839.72,0.0812,6284.07,1771.85,445.17,237.99,184.29,2639.31,3644.76,0.58
101368,2025-11-10,Consumer Devices,E-commerce,South,12,5313.24,0.1465,4534.94,1159.12,248.54,187.93,127.68,1723.28,2811.66,0.62
101369,2025-11-13,Consumer Devices,Enterprise,Central,5,2021.24,0.0609,1898.12,479.82,109.68,74.73,57.07,721.29,1176.84,0.62
101370,2025-11-07,Accessories,Partner,West,1,95.54,0.0634,89.48,17.7,4.64,2.06,2.45,26.85,62.64,0.7
101371,2025-11-14,Services,Enterprise,East,8,4275.46,0.0367,4118.51,642.25,169.51,99.31,77.38,988.44,3130.07,0.76
101372,2025-11-06,Consumer Devices,Enterprise,West,8,3331.51,0.2029,2655.43,665.11,189.78,78.98,75.19,1009.06,1646.37,0.62
101373,2025-11-16,Enterprise Hardware,E-commerce,East,7,5750.95,0.0909,5228.18,1550.28,410.28,172.13,272.28,2404.96,2823.22,0.54
101374,2025-11-06,Enterprise Hardware,E-commerce,Central,11,9918.03,0.1031,8895.84,2765.65,682.81,428.67,214.96,4092.09,4803.76,0.54
101375,2025-11-28,Software Licenses,Enterprise,Central,9,2697.29,0.0713,2504.87,257.62,61.31,34.43,47.43,400.78,2104.09,0.84
101376,2025-11-07,Software Licenses,Partner,South,10,3015.68,0.0267,2935.16,298.28,77.91,33.2,60.24,469.63,2465.53,0.84
101377,2025-11-23,Enterprise Hardware,E-commerce,Central,3,2625.39,0.0827,2408.15,679.18,171.93,111.78,144.86,1107.75,1300.4,0.54
101378,2025-11-25,Networking,Partner,West,2,1367.64,0.0348,1320.1,362.4,78.45,42.9,70.68,554.44,765.66,0.58
101379,2025-11-07,Enterprise Hardware,Enterprise,East,5,4476.39,0.135,3872.3,1165.64,250.95,138.62,226.04,1781.26,2091.04,0.54
101380,2025-11-28,Services,E-commerce,East,1,525.95,0.0027,524.53,84.16,23.74,10.77,7.22,125.89,398.64,0.76
101381,2025-11-12,Accessories,E-commerce,West,8,757.14,0.0583,712.97,133.79,39.93,17.68,22.49,213.89,499.08,0.7
101382,2025-11-03,Consumer Devices,E-commerce,West,2,890.93,0.027,866.84,210.71,54.83,25.9,37.96,329.4,537.44,0.62
101383,2025-11-11,Consumer Devices,Direct,South,7,3031.09,0,3031.09,753.4,166.64,84.61,147.17,1151.82,1879.28,0.62
101384,2025-11-02,Consumer Devices,E-commerce,East,1,439.2,0,439.2,104.21,23.61,16.42,22.65,166.89,272.3,0.62
101385,2025-11-25,Networking,E-commerce,Central,10,6707.89,0.1215,5892.58,1509.32,400.92,258.21,306.43,2474.88,3417.7,0.58
101386,2025-11-26,Accessories,Partner,West,12,1070.99,0.1238,938.37,187.93,40.92,26.98,25.68,281.51,656.86,0.7
101387,2025-11-26,Software Licenses,E-commerce,West,5,1577.3,0.0752,1458.76,155.7,43.17,19.92,14.62,233.4,1225.36,0.84
101388,2025-11-01,Networking,Enterprise,Central,4,2873.29,0.0589,2704.14,723.37,198.15,98.68,115.54,1135.74,1568.4,0.58
101389,2025-11-02,Software Licenses,Partner,West,5,1648.02,0.0388,1584.14,169.97,43.24,21.89,18.37,253.46,1330.68,0.84
101390,2025-11-22,Networking,E-commerce,West,1,642.72,0.1431,550.75,144.39,40.25,22.89,23.79,231.31,319.43,0.58
101391,2025-11-12,Consumer Devices,E-commerce,Central,4,1570.84,0.0542,1485.67,381.66,107.12,48.02,27.75,564.55,921.12,0.62
101392,2025-11-18,Software Licenses,Partner,South,12,3627.97,0.1496,3085.3,312.49,71.93,40.45,68.78,493.65,2591.65,0.84
101393,2025-11-26,Software Licenses,E-commerce,West,7,2082.95,0.0836,1908.79,203.57,55.27,32.14,14.43,305.41,1603.38,0.84
101394,2025-11-17,Services,Partner,South,3,1807.83,0.0684,1684.12,273.59,61.38,43.32,25.9,404.19,1279.93,0.76
101395,2025-11-26,Enterprise Hardware,E-commerce,Central,6,4779.4,0.1341,4138.3,1246.41,307.99,161.12,188.09,1903.62,2234.68,0.54
101396,2025-11-19,Services,Enterprise,East,6,3193.76,0.0439,3053.52,498.02,130.78,79.62,24.42,732.85,2320.68,0.76
101397,2025-11-13,Enterprise Hardware,E-commerce,East,7,5701.59,0.0575,5373.93,1611.05,409.45,178.77,272.73,2472.01,2901.92,0.54
101398,2025-11-01,Enterprise Hardware,Enterprise,Central,10,8398.05,0.0371,8086.14,2295.83,575.64,318.85,529.3,3719.62,4366.52,0.54
101399,2025-11-06,Consumer Devices,Direct,West,11,4722.49,0.1052,4225.82,969.81,230.23,123.84,281.93,1605.81,2620.01,0.62
101400,2025-11-19,Accessories,Partner,West,7,660.54,0.0441,631.42,125.59,28.57,14.23,21.04,189.43,441.99,0.7
101401,2025-11-24,Networking,Direct,East,3,2176.54,0.0945,1970.9,516.98,121.9,74.86,114.05,827.78,1143.12,0.58
101402,2025-11-18,Consumer Devices,Enterprise,Central,8,3325.66,0.1095,2961.64,700.81,208.6,102.88,113.13,1125.42,1836.22,0.62
101403,2025-11-19,Software Licenses,Enterprise,Central,8,2344.35,0.0711,2177.71,221.18,54.5,25.82,46.93,348.43,1829.28,0.84
101404,2025-11-24,Services,Enterprise,Central,6,3118.49,0.05,2962.7,462.65,106.5,74.97,66.92,711.05,2251.65,0.76
101405,2025-11-02,Accessories,Enterprise,Central,3,301.34,0.0829,276.37,51.65,14.68,7.2,9.38,82.91,193.46,0.7
101406,2025-11-27,Consumer Devices,E-commerce,East,9,3487.0,0.088,3180.2,782.94,209.42,123.21,92.91,1208.47,1971.72,0.62
101407,2025-11-22,Software Licenses,Direct,East,1,305.14,0.1414,261.99,27.21,6.54,4.23,3.95,41.92,220.07,0.84
101408,2025-11-02,Networking,E-commerce,East,2,1434.45,0.0653,1340.84,363.15,87.64,42.31,70.05,563.15,777.69,0.58
101409,2025-11-26,Software Licenses,Partner,West,12,3506.18,0.0537,3318.05,351.25,93.28,38.61,47.75,530.89,2787.16,0.84
101410,2025-11-09,Accessories,Partner,East,7,702.14,0.1278,612.44,118.59,27.57,12.93,24.64,183.73,428.71,0.7
101411,2025-11-12,Enterprise Hardware,E-commerce,South,3,2695.05,0.046,2571.13,789.54,194.84,117.73,80.61,1182.72,1388.41,0.54
101412,2025-11-03,Accessories,Enterprise,West,10,931.48,0.0541,881.09,166.56,48.15,26.7,22.91,264.33,616.76,0.7
101413,2025-11-28,Software Licenses,Direct,East,9,2710.37,0.0854,2478.84,250.72,66.45,36.53,42.91,396.61,2082.22,0.84
101414,2025-11-08,Consumer Devices,Enterprise,South,6,2377.19,0.0662,2219.84,518.68,123.13,78.88,122.85,843.54,1376.3,0.62
101415,2025-11-04,Software Licenses,Enterprise,West,6,2005.3,0.1305,1743.68,177.91,49.03,22.71,29.33,278.99,1464.69,0.84
101416,2025-11-08,Accessories,E-commerce,East,5,475.56,0.098,428.93,85.24,19.13,12.05,12.26,128.68,300.25,0.7
101417,2025-11-21,Consumer Devices,Enterprise,South,12,4690.16,0,4690.16,1120.19,294.99,193.98,173.11,1782.26,2907.9,0.62
101418,2025-11-12,Enterprise Hardware,Direct,South,1,829.33,0.0842,759.5,218.35,62.61,33.26,35.15,349.37,410.13,0.54
101419,2025-11-06,Services,E-commerce,West,3,1717.86,0.096,1552.98,249.49,57.13,37.15,28.95,372.72,1180.27,0.76
101420,2025-11-20,Services,Partner,West,12,6622.83,0.0494,6295.53,908.22,249.61,107.59,245.51,1510.93,4784.61,0.76
101421,2025-11-21,Accessories,Enterprise,South,12,1085.99,0.0533,1028.11,198.92,56.3,32.1,21.11,308.43,719.68,0.7
101422,2025-11-01,Software Licenses,Direct,South,2,573.04,0.0692,533.4,53.89,14.55,7.47,9.43,85.34,448.06,0.84
101423,2025-11-05,Services,Direct,Central,12,6262.83,0.1039,5612.05,815.3,238.07,125.01,168.51,1346.89,4265.16,0.76
101424,2025-11-01,Networking,Partner,West,9,6284.07,0.0593,5911.14,1620.1,391.51,241.76,229.3,2482.68,3428.46,0.58
101425,2025-11-25,Networking,Enterprise,Central,6,4111.6,0.0352,3966.78,1088.22,264.45,125.84,187.54,1666.05,2300.74,0.58
101426,2025-11-19,Networking,E-commerce,Central,12,8092.63,0.0938,7333.83,1992.15,514.36,244.07,329.63,3080.21,4253.62,0.58
101427,2025-11-28,Networking,Direct,South,5,3702.32,0.0826,3396.6,899.92,228.91,128.5,169.23,1426.57,1970.03,0.58
101428,2025-11-19,Consumer Devices,Partner,Central,9,4003.44,0.0701,3722.63,898.18,203.68,136.91,175.82,1414.6,2308.03,0.62
101429,2025-11-26,Networking,Direct,Central,11,7475.26,0,7475.26,1959.55,484.73,222.84,472.48,3139.61,4335.65,0.58
101430,2025-11-28,Software Licenses,Enterprise,West,4,1271.8,0.0972,1148.14,120.83,29.41,18.13,15.33,183.7,964.44,0.84
101431,2025-11-07,Services,E-commerce,South,11,6506.91,0.119,5732.36,935.52,227.66,106.43,106.16,1375.77,4356.59,0.76
101432,2025-11-13,Software Licenses,Partner,South,5,1439.77,0.0468,1372.32,133.26,31.43,22.09,32.79,219.57,1152.75,0.84
101433,2025-11-20,Consumer Devices,E-commerce,West,12,4737.64,0.1045,4242.77,1061.74,235.71,113.62,201.19,1612.25,2630.52,0.62
101434,2025-11-21,Enterprise Hardware,Partner,East,2,1747.79,0.0935,1584.39,492.75,131.91,74.82,29.34,728.82,855.57,0.54
101435,2025-11-18,Accessories,Enterprise,Central,12,1105.37,0.0363,1065.22,198.14,57.69,22.74,41.0,319.56,745.65,0.7
101436,2025-11-22,Accessories,E-commerce,East,11,1013.92,0.0575,955.65,190.81,48.55,27.35,19.99,286.69,668.95,0.7
101437,2025-11-01,Networking,Partner,South,12,7769.14,0.041,7450.87,1910.7,543.58,307.46,367.62,3129.36,4321.5,0.58
